5.679169063277167417e+00 7.416035078189351282e+01 8.354016275318432605e+00
7.405111689721202595e+01 7.021308264921168529e+01 3.608768716859020032e+01
7.526690549822573928e+01 6.265561856257644280e+01 5.588208073286249800e+00
8.633769524945846285e+01 4.795389211313345612e+01 5.421207709378877126e+01
8.096114075234055463e+01 1.380148747812561894e+01 1.505047502155398931e+01
6.465100936536749998e+01 4.303951550208241628e+01 3.018054622560243416e+01
4.600286141046490940e+01 4.835578806400193486e+01 8.108885434951339732e+01
6.970933467475012435e+01 7.344450968711636563e+01 9.604254901558824997e+01
6.923307873885475772e+01 4.025869889531649903e+01 6.745325550071474652e+01
1.685511830529897637e+01 1.031839249953323545e+01 5.756908572969769722e+01
1.559109890775067697e+01 3.202720740800425148e+01 1.407679917302231409e+01
3.999172221174141839e+01 5.878430910851615465e+01 4.061437927542854709e+01
8.704311532242887495e+01 3.656133440551563041e+01 3.785112017776396698e+01
7.267578172214828669e+01 2.445896781571817868e+01 9.053270293150814041e+01
8.554967965747010794e+01 8.845094404830274470e+01 1.120936088624506866e+01
2.254936659205327842e+01 4.303214646961489365e+01 4.569296892602312710e+01
1.588951511544603967e+01 2.404498802535092139e+01 8.559354670982945379e+01
8.607473616232752534e+01 4.302154381801575056e+01 8.529071013458421646e+01
8.464192663494230828e+01 8.482080789038199953e+01 5.214513218203786948e+01
9.219551748253918788e+01 2.942877276535796938e+01 4.104444125973406443e+01
5.970280564732216533e+01 3.410460055106423738e+01 5.863486633857844055e+01
2.589890700258823397e+00 7.872053067155233919e+01 6.875108118504986976e+01
8.277136492027976544e+01 5.413615334630436848e+01 6.574790689024436574e+01
6.581034128619980095e+01 2.295402777627991853e+01 1.456243363617497621e+01
2.717106249095031600e+01 7.881702420014443078e+01 5.508504241603071705e+01
4.468832714107742987e+01 6.314991880044942008e+01 9.032303302627802566e+01
6.109834203972391009e+01 5.844714447400190949e+01 8.347500218155592222e+01
3.511216862374634218e+01 7.255222920063793879e+01 2.825754902551202008e+01
5.844179758525203994e+01 6.568993753575610128e+01 7.271920993600082284e+01
1.570549450205685993e+01 7.159525047382402363e+01 3.308675864084295171e+01
4.506190980295055049e+00 1.150600669989294644e+01 2.681317875315114563e+00
1.241060804312867916e+01 3.345706791001637725e+01 9.222008287409158811e+01
8.657976254539301308e+00 5.665058589969162739e+01 4.131308081027304979e+01
9.131659189338540727e+01 6.912259853717186786e+01 2.702696612182472435e+01
9.205290150881219802e+01 5.772632261330173975e+01 1.618679001394537309e+01
8.685928747233806035e+00 5.452520745064114749e+01 6.929056377169243319e+01
9.048067811686884454e+01 7.920788411192987155e+01 1.315274523212888269e+01
3.252009072209974505e+01 9.220151379687709436e+01 1.723454357835960593e+01
2.833483994268841855e+01 7.435356921818122089e+01 3.660127473969652101e+01
2.225087471902128655e+01 6.665056607177666592e+01 7.291421738289719201e+01
4.127702108708618312e+01 5.108089933290409590e+01 6.495647903116903876e+01
4.263601606484284900e+01 2.785854276967290133e+01 8.053299592807091756e+01
9.143911412576748887e+01 7.615390589329992110e+01 4.726453274436924801e+01
7.913593707219222040e+01 4.123164892990271824e+01 4.817848663103947615e+01
9.798536627197933058e+01 1.711555896341317862e+01 6.717645527073767653e+01
6.921561698721420441e+01 8.000429169925412509e+01 1.847561447022794123e+00
1.918499188260543065e+01 2.625504719392934838e-01 8.960968310798516256e+01
4.753853890745721600e+01 9.208729002088352900e+01 4.446469548237391933e+01
2.190371962078385693e-01 4.688022189631948322e+01 1.181463438720812320e+01
6.861277059893579633e+01 4.930259136170131029e+01 5.343764046506257159e+01
1.579212878983756774e+01 8.504114340120272786e+00 8.242882865639945322e+00
7.894070954523790817e+00 2.659524933778459754e+01 4.442178358035693009e+01
9.949600612869829774e+01 7.097301078833995192e-01 9.838551494608745429e+01
8.144553769237296592e+01 4.624778835036021007e+01 8.149044262779348458e+01
3.841115352404960959e+01 6.308624590741140992e+01 2.337278661122351764e+01
1.919466294663102346e+01 2.069053139874188485e+00 3.884999781997199619e+01
7.465479654351216254e+01 1.294561353140393223e+01 3.384575222782606829e+01
1.502359454953983153e+01 5.577895469047467358e+00 3.973688770267166603e+01
2.398300737156828788e+01 2.973409907426671595e+01 5.302572507562462789e+01
9.981577561859448622e+01 2.833759379644024179e+01 1.537778807118397317e+01
7.018994459087666371e+01 4.673253029837882622e+01 9.147486899053708953e+01
5.885467622123734799e+01 6.557151992553523101e+00 4.350100722133767306e+01
8.192334294041391729e+01 3.304404589242716384e+01 4.197811754202845691e+01
4.734768193661813740e+01 6.958291508784948576e+01 5.701750772847913318e+00
7.658944549779940303e+01 2.611077895527012060e+01 7.667202016749533300e+01
9.942415211809955622e+01 2.596740632726966069e+01 6.489253432241022779e+01
5.993982292307387105e+00 3.505478076455275271e+01 4.129151294336990929e+01
1.771593404105288272e+01 2.474741888639300313e+01 3.898780870668591092e+01
8.144467448679115762e+01 2.361330158141117241e+00 2.955221169273993809e+01
3.685197961212693940e+00 1.843420681144755235e+01 5.740484204896755926e+00
1.317058389895755610e+01 9.869910917821874818e+01 5.146633273533048936e+01
8.729042117821698810e+01 5.790822421130499009e+01 6.970829146065202053e+01
3.807417658176570630e+00 6.002531928513186443e+01 6.396515133553422316e+01
8.572871034117572719e+01 9.260839070321496536e+01 5.525626239883933977e+01
2.827541433640421431e+01 6.286228021137382171e+01 9.998456185944884567e+01
6.243079577445494976e+01 2.910408476449190118e+01 3.425448637326452683e+01
9.031331346578996033e+01 5.194437466653010205e+01 3.273388152982526833e+01
7.757291472256461873e+01 6.238131569400917442e+01 2.732284277888810209e+01
6.052130540029173744e+01 7.787444183403316345e+01 5.622507735035286558e+00
6.528331501921739743e+01 4.684513775247361167e+01 7.897292064013524282e+01
8.016528420183021808e+00 9.317218407419811399e+01 4.849562192437306685e+00
5.157530823014351284e+01 1.251321910157772166e+01 3.922659791891967274e+01
3.882112200178308115e+01 2.751717474237898031e+01 2.152384106557152421e+01
6.530595878350359840e+01 8.264716735955812510e+01 5.930341300369684632e+01
1.397327708987670114e+01 6.391579449110854938e+01 8.961403870044786402e+01
