8.634289610393497583e+01 1.617408100410132477e+01 9.658967471717227227e+01
6.889080279795794581e+01 4.966235060620967090e+01 4.442594193757052068e+01
3.189441188939760963e+01 6.901446149133892050e+01 6.707138329596227777e+01
6.705741731584821252e+01 4.207484543104905583e+01 1.631342315506215712e+01
9.596617606305660786e+01 8.541773675920167364e+01 8.694118435948618639e+01
1.114394788465850006e+01 6.001021531288266431e+01 9.069436894968364982e+01
6.462959299699988946e+01 2.654768648572513001e+01 9.641718552722863933e+01
9.933905199370188654e+01 3.415664038752564124e+01 9.530927709744285714e-01
4.310014522484718924e+01 5.491744053454765861e+01 7.385270669587667669e+01
4.792951245809280181e+01 7.087732134633773384e+00 3.397154073802963836e+01
1.871788717864454199e+01 8.608676867516598463e+01 2.429993567933625798e+01
2.335383643068639259e+01 8.387246703503247147e+01 8.113615500077759179e+01
5.999914332256473415e+00 9.750932288650382418e+01 1.795598352824823252e+01
8.044485406340463385e+00 1.767447092373715023e+01 5.905663461624826027e+01
8.220080832033853824e+01 7.251904964761291694e+01 8.222783227830203145e+01
6.914789024625370928e+01 5.227008876743192189e+01 5.301600270945005633e+00
5.086756869554699279e+01 5.910433890741590091e+01 2.151455494894197784e+01
3.153344338902019928e-03 6.092715264277845932e+01 5.018307496265288137e+01
4.354961499061593244e+00 3.143246574485468869e+01 3.564826474646068988e+01
5.847818721254283147e-01 7.854521970412275778e+01 1.240532850020328226e+01
9.376444709299597946e+01 6.695326715590161371e+01 8.056640536093145499e+01
1.064019374761548953e+00 9.600606361009894840e+01 1.264227932976751489e+01
3.109945642518029274e+01 1.002628849897957508e+01 8.173287130438792758e+01
6.451995653936032227e+01 5.342501772618773970e+01 4.090778034954160347e+01
1.371227726429613547e+01 5.173598660160040197e+01 2.325682594159795968e+01
9.719818079149862911e+01 8.245607844723407709e+01 3.865488227587891146e+01
1.328499331521360016e+00 8.154217945941981327e+01 6.382471398495032133e+01
6.383001113852924391e+01 9.599782970220694267e+01 3.335607465994927168e+01
6.159732996944575945e+01 1.172746642242600323e+01 2.406467454378790194e+01
2.787336054589320966e+01 1.283672198181536928e+01 7.988824977512675218e+01
4.927296807815153556e+01 3.459990119018080179e+01 7.288325590449899494e+01
6.064715320363291085e+01 5.656020010826797773e+01 2.713924099801507950e+01
9.223137072649764434e+01 3.496748004397428389e+01 2.197537301263086107e+01
4.564933679801420396e+01 1.858735048382450472e+01 4.554998317615092418e+01
5.782632805553848954e+01 5.354443210718240920e+00 5.135951049744505070e+01
6.468848529034664807e+01 3.576078233801693784e+01 7.976670055369598344e+01
4.956821896501709546e+01 8.567755292809576417e+01 3.583699939053762762e+01
5.324452417460290299e+00 7.969566927448433091e+01 7.950369183777283411e+01
4.809013974983241724e+01 3.093888204794056307e+01 8.184422171369027410e+01
9.994661912224064793e+01 6.597010494160538485e+01 1.217057436074275856e+01
7.225736015001974977e+01 6.640664431215104457e+01 1.285631661706463369e+01
9.154077954133556716e+01 4.672887002527757261e+01 9.694201506032160864e+01
7.639780973032446809e+01 1.160667521284932668e+01 9.460557127914516684e+01
8.749108962084113728e+01 4.927182926673546604e+01 9.438498754381879507e+01
5.100924155090659440e+01 2.385387548238691124e+01 9.461604879465619433e+01
3.266502603862645771e+01 7.142245828816578523e+01 8.525377637967633859e+01
1.350574718465455959e+01 1.379821551374540434e+01 3.092132098006349494e+01
1.191676838883156719e+01 5.119088943905094879e+01 9.832347506533201908e+01
1.160373942747571263e+01 7.009709302587476998e+01 6.209770695692127163e+01
4.217107511225055561e+01 4.213311362978505770e+01 7.117842426547298373e+01
4.619011572013386058e+01 5.937037623915607298e+01 4.622661647476309099e+01
3.375584581180765298e+01 3.309899338905667321e+01 3.536404616190802130e+01
4.817404984379055577e+01 5.567893389523592873e+01 5.755880098433803482e+01
7.734426602860879996e+01 9.704136831109431682e+01 9.110510145907818469e+01
2.675024280563986778e+01 6.119695179304825672e+01 7.685481817981472830e+01
9.417982989344699263e+01 4.505505845948481181e+01 9.709680507951739514e+01
9.317459942891306923e+01 8.214423629436598162e+01 2.093402727664026486e+01
7.269838691443504786e+01 7.867414630315548152e+01 3.823556848641548100e+01
8.963063347522596302e+01 8.186862909756059992e+01 5.909717327739627279e+01
3.459109399705789656e+01 6.046425166112427974e+01 9.468330424117647226e+01
2.840925099318042513e+01 3.647148814366716607e+01 8.079313635488182399e+01
9.561022705575183522e+01 9.937383836044911334e+01 8.288029013670632139e+01
6.388061077880676919e+01 7.857545263266733571e+01 7.958313988864096800e+00
1.803613025087866717e+01 4.606764812637418061e+01 7.069130481168439673e+00
6.663976669696305066e+01 1.814821504158214971e+00 1.402426008992053674e+01
6.937966957362212383e+01 3.015134803725256774e+01 5.789732546926479273e+01
9.222839489954093040e+01 3.757771967351018816e+01 6.358713148293961837e+01
4.665562857397411989e+01 2.815740547081617606e+01 2.993149423358109118e+01
7.640971425401082229e+01 1.992618696132601031e+01 7.886912098325777265e+01
6.791792416224174289e+00 2.380072631447864850e+01 4.904718646275050276e+01
7.660746644647046821e+01 6.246504930976772840e+01 2.350638074455455495e+01
9.592614329360861802e+01 6.079300630313247211e+01 4.138674401199106967e+01
7.111321950101978651e+00 1.110940362609582621e+01 6.656209563347184144e+01
9.666271341739866330e+01 1.385222021785683566e+01 1.871902795720735568e+01
5.069024567641265833e+01 6.840389892971211339e+01 3.706613847384946325e+01
3.594005654392960736e+01 9.285744340344493253e+00 2.969841290818758850e+01
5.427431811963220554e+01 6.889735537717783131e+01 4.702731134272095659e+01
4.101497274223541467e+01 8.774147091410488031e+01 5.564127071773859967e+01
6.575749700127154540e+01 4.247981441906045319e+00 3.023781340433305687e+01
1.829074011410278899e+01 4.003462465809521831e+01 5.247515457327804000e+01
5.387689975799023756e+01 8.580823215399735915e+00 8.644807744149774464e+01
3.366951109300840983e+01 1.843180133959244671e+01 5.100673703452424945e+01
3.622742528087983516e+01 1.321875179866833783e+01 3.189777094479676478e+01
2.777979846150125809e+01 1.053681805878368039e+01 6.272576916995977570e+01
8.694804957823390623e+01 6.379509904381501428e+01 9.675278135562355430e+01
3.396033201272523883e+01 8.093779063534827856e+01 2.060425099949122441e+01
2.920839209541759018e+01 1.907701794775537962e+01 6.154803685378873013e+00
8.322456901374721383e+01 8.887893977193530759e+01 9.262337068472443491e+01
7.598071045839300552e+01 9.546682628866754783e+00 6.315771282564026734e+01
4.142977930954238985e+01 3.618696598038062540e+00 6.806361117016037099e+01
9.662877677280079070e+00 3.367424902134861497e+01 7.872647528883743462e+01
1.177484753379879301e+01 7.794460860978904293e+01 1.101352581058827695e+01
8.301182260921584088e+01 9.938771388808953944e+00 4.056205598326244655e+01
2.027334798982832709e+01 3.869368855382530370e+01 5.933434077247519411e+01
6.192891874565430754e+01 1.302982885514181177e+01 7.227297156258536859e+01
7.251099743870464920e+01 7.843267217995864371e+01 6.087129213496867308e+00
3.045723062922667168e+01 3.601375000940969784e+01 9.010681156656544033e+01
4.685405064086221927e+01 7.887049781070442123e+01 1.827678066719261452e+01
8.087564850838566599e+01 9.472022704586696307e+01 2.879410926872612109e+01
4.270618075128673752e+00 5.731881609566421787e+01 7.968302212781962623e+01
9.816878338391259717e+01 7.534987757793635410e+01 3.089947948161876212e+01
7.155514705936323594e+01 1.225637501559195819e+01 7.345944495441931110e+01
1.304951476211866357e+01 8.707210710440995172e+01 7.800450788797419932e+01
9.250561652164323334e+01 1.807498635637986339e+01 4.784498275891139940e+01
7.021660377024025479e+01 8.809343492088275696e+01 7.345890164518964482e+00
2.616519223585127563e+01 4.261533285798768667e+00 6.973536500994910625e+01
6.606959306631226525e+01 5.148146775884510085e+00 6.764101736775738516e+01
3.015017870799350419e+01 1.947953995464705201e+01 3.648147190363047088e+01
6.441731665642920746e+01 3.538927526624776476e+01 3.175416636597294673e+00
9.135196748195829741e+01 4.632867026115834364e+01 9.465504585877020816e+01
7.174415635780363232e+01 1.973283723263458000e+01 3.319518156561282041e+01
4.611754809617285567e+00 4.164666516973694144e+01 6.511958363889706902e+01
9.021338789315247908e+00 2.542063751038100605e+01 8.561034912973556743e+01
7.082267818308832830e+01 6.369939765381234764e+01 1.818576823237040330e+01
6.577337461708495425e+01 2.808764647197364894e+01 4.206372917518636712e+01
8.533670851200460561e+01 5.469615293003089107e+01 3.520979016517497939e+01
8.599382842140177274e+01 3.762080186274317128e+01 6.843738520641042555e+01
3.571159080238884798e+01 5.897976791238175309e+01 2.443411299787401347e+01
2.105254062260042414e+00 3.026658558955935874e+01 6.514133821007995095e+01
8.132701448124589660e+01 7.118445907199580347e+01 1.737223240138015967e+01
8.128210035463176553e+01 7.290546809198059464e+01 7.821011873184504282e+01
5.339587575024619071e+01 5.866653317472657392e+01 6.882514400885489181e+01
8.944270976869994172e+01 4.172873041671177674e+01 1.202491366803937112e+01
1.822140402800120995e+01 9.984343517279081937e+01 3.791080757957957559e+01
4.641430583438760493e+01 2.244082757452482468e+01 5.968661191544156708e+01
4.670794567090052851e+01 7.056899268942562031e+00 1.016017038150958030e+01
